Khoang_cach_TT_km,Dien_tich_m2,Mat_tien_m,So_tang,So_phong_ngu,So_phong_tam,Do_rong_duong_m,Tuoi_nha_nam,O_to_vao,Co_Gara,Co_San_thuong,Gan_nghia_trang_bai_rac,Co_bi_ngap,Gia_ban_ty,Quan_Huyen_Ba Vì,Quan_Huyen_Ba Đình,Quan_Huyen_Bắc Từ Liêm,Quan_Huyen_Chương Mỹ,Quan_Huyen_Cầu Giấy,Quan_Huyen_Gia Lâm,Quan_Huyen_Hai Bà Trưng,Quan_Huyen_Hoài Đức,Quan_Huyen_Hoàn Kiếm,Quan_Huyen_Hoàng Mai,Quan_Huyen_Hà Đông,Quan_Huyen_Long Biên,Quan_Huyen_Mê Linh,Quan_Huyen_Mỹ Đức,Quan_Huyen_Nam Từ Liêm,Quan_Huyen_Phú Xuyên,Quan_Huyen_Phúc Thọ,Quan_Huyen_Quốc Oai,Quan_Huyen_Sóc Sơn,Quan_Huyen_Sơn Tây,Quan_Huyen_Thanh Oai,Quan_Huyen_Thanh Trì,Quan_Huyen_Thanh Xuân,Quan_Huyen_Thường Tín,Quan_Huyen_Thạch Thất,Quan_Huyen_Tây Hồ,Quan_Huyen_Đan Phượng,Quan_Huyen_Đông Anh,Quan_Huyen_Đống Đa,Quan_Huyen_Ứng Hòa,Dac_diem_khu_vuc_Gan KCN,Dac_diem_khu_vuc_Gan lang nghe,Dac_diem_khu_vuc_Khu dan cu,Dac_diem_khu_vuc_Khu dan cu dong duc,Dac_diem_khu_vuc_Khu dau gia,Dac_diem_khu_vuc_Mat duong Quoc lo,Dac_diem_khu_vuc_Trong lang xom,Loai_dat_Full tho cu,Loai_dat_Tho cu + Dat vuon,Loai_duong_Duong be tong,Loai_duong_Duong dat,Loai_duong_Duong nhua,Huong_nha_Bắc,Huong_nha_Nam,Huong_nha_Tây,Huong_nha_Tây Bắc,Huong_nha_Tây Nam,Huong_nha_Đông,Huong_nha_Đông Bắc,Huong_nha_Đông Nam,Phap_ly_Chờ sổ,Phap_ly_Hợp đồng mua bán,Phap_ly_Sổ đỏ/Sổ hồng,Phap_ly_Vi bằng,Mat_do_dan_cu_Cao,Mat_do_dan_cu_Thap,Mat_do_dan_cu_Trung binh,An_ninh_Bình thường,An_ninh_Kém (Hay trộm cắp),An_ninh_Rất tốt (Khu VIP),An_ninh_Tốt,Gan_Tien_ich_Gần Bệnh viện,Gan_Tien_ich_Gần Công viên/Hồ,Gan_Tien_ich_Gần trường học/Chợ,Gan_Tien_ich_Không gần gì,Gan_Giao_thong_Gần Bến xe Bus,Gan_Giao_thong_Gần Metro (Tàu điện),Gan_Giao_thong_Xa phương tiện CC,Noi_that_Cơ bản,Noi_that_Full nội thất cao cấp,Noi_that_Nhà trống,Noi_that_Nội thất cũ nát,Tinh_trang_Dien_Nuoc_Can sua chua,Tinh_trang_Dien_Nuoc_Hay hong,Tinh_trang_Dien_Nuoc_On dinh,Muc_do_xuong_cap_Binh thuong,Muc_do_xuong_cap_Nat/Can dap di,Muc_do_xuong_cap_Tot/Moi,Muc_do_xuong_cap_Xuong cap nhe
26.38,140,7.3,2,2,2,4.4,28,1,1,1,0,0,6.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0.0,85,3.0,4,8,9,3.6,4,1,0,1,1,0,28.470000000000006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False
8.21,20,5.0,2,1,2,8.4,9,1,0,1,0,1,5.16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2.25,77,9.8,3,3,2,14.3,20,1,1,1,0,0,28.470000000000006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
24.55,85,9.8,1,1,1,14.4,10,1,1,0,1,0,8.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
30.66,94,5.4,3,2,2,5.6,11,1,1,1,0,0,3.15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
5.72,35,10.2,3,6,2,6.4,11,1,0,1,0,0,5.96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
34.97,68,10.2,2,3,2,3.7,17,1,1,1,0,0,2.59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0.0,72,9.4,5,6,6,3.1,14,0,0,1,0,0,28.470000000000006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
30.08,186,10.9,3,4,5,3.2,23,0,0,1,0,0,4.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
38.61,134,5.8,3,2,3,4.1,14,1,1,1,0,0,4.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
12.53,79,6.6,1,2,2,3.4,7,0,0,0,0,0,12.94,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
12.07,56,3.8,5,10,10,8.8,15,1,0,1,0,0,10.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
57.33,126,8.5,3,2,3,4.3,6,1,1,1,0,0,2.55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
12.86,74,8.1,4,7,2,6.2,21,1,1,1,0,0,4.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
38.65,78,10.8,1,1,1,4.7,14,1,1,0,0,0,3.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
4.38,25,9.2,7,3,4,10.6,16,1,0,1,0,1,9.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
32.05,118,13.8,2,3,2,8.8,1,1,1,1,0,0,3.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
32.27,124,10.5,3,4,1,12.6,16,1,1,1,0,0,5.62,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
5.42,49,7.1,6,4,1,7.3,2,1,0,1,0,0,15.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
7.02,35,11.0,6,9,10,9.8,22,1,0,1,0,0,13.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
10.1,99,4.6,3,3,2,5.2,1,1,1,1,0,0,6.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
24.19,92,8.2,5,3,2,1.6,0,0,0,1,0,0,3.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
38.04,184,11.6,2,4,3,1.8,16,0,0,1,0,0,3.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
6.78,82,10.7,7,11,9,12.1,28,1,1,1,0,0,12.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
29.17,127,12.1,1,1,2,4.5,25,1,1,0,0,0,6.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
